temperature,humidity,rainfall,wind_speed,season,risk_level,disease_name,pest_name
20.0,55.0,129.0,16.0,Monsoon,High,None,Stem Borer
23.0,31.0,52.0,3.0,Summer,Low,None,Healthy
32.0,68.0,115.0,17.0,Monsoon,High,None,Stem Borer
30.0,60.0,122.0,13.0,Monsoon,High,None,Stem Borer
31.0,70.0,86.0,17.0,Summer,High,None,Stem Borer
33.0,73.0,8.0,5.0,Monsoon,Medium,None,Aphids
32.0,66.0,125.0,6.0,Summer,High,None,Stem Borer
25.0,70.0,42.0,17.0,Monsoon,Medium,None,Whitefly
30.0,64.0,16.0,8.0,Winter,Medium,None,Whitefly
23.0,35.0,18.0,5.0,Winter,Low,None,Healthy
24.0,61.0,81.0,7.0,Winter,High,None,Stem Borer
24.0,61.0,112.0,13.0,Winter,High,None,Stem Borer
33.0,57.0,87.0,4.0,Winter,High,None,Stem Borer
31.0,56.0,122.0,6.0,Monsoon,High,None,Stem Borer
30.0,89.0,125.0,15.0,Summer,High,Powdery Mildew,Powdery Mildew
34.0,46.0,16.0,6.0,Summer,Medium,None,Aphids
28.0,95.0,26.0,12.0,Monsoon,Low,None,Healthy
25.0,42.0,75.0,18.0,Monsoon,Low,None,Healthy
25.0,37.0,47.0,12.0,Summer,Low,None,Healthy
20.0,73.0,133.0,11.0,Winter,High,None,Stem Borer
20.0,47.0,138.0,12.0,Winter,High,None,Stem Borer
31.0,40.0,107.0,16.0,Summer,High,None,Stem Borer
31.0,73.0,0.0,12.0,Winter,Medium,None,Whitefly
23.0,76.0,146.0,8.0,Summer,High,None,Stem Borer
27.0,44.0,12.0,14.0,Winter,Low,None,Healthy
24.0,62.0,7.0,14.0,Monsoon,Medium,None,Whitefly
35.0,94.0,137.0,6.0,Summer,High,Powdery Mildew,Powdery Mildew
32.0,64.0,84.0,7.0,Winter,High,None,Stem Borer
21.0,44.0,19.0,14.0,Winter,Low,None,Healthy
22.0,49.0,34.0,16.0,Summer,Low,None,Healthy
31.0,80.0,6.0,5.0,Monsoon,Low,None,Healthy
32.0,51.0,62.0,8.0,Monsoon,Low,None,Healthy
33.0,44.0,144.0,14.0,Monsoon,High,None,Stem Borer
28.0,52.0,10.0,6.0,Winter,Low,None,Healthy
27.0,60.0,81.0,4.0,Summer,High,None,Stem Borer
35.0,34.0,36.0,5.0,Summer,Medium,None,Aphids
31.0,65.0,121.0,12.0,Monsoon,High,None,Stem Borer
36.0,80.0,8.0,5.0,Winter,Medium,None,Aphids
22.0,95.0,123.0,10.0,Winter,High,Powdery Mildew,Powdery Mildew
25.0,35.0,8.0,18.0,Summer,Low,None,Healthy
28.0,80.0,100.0,20.0,Winter,High,None,Stem Borer
20.0,88.0,53.0,12.0,Summer,Low,None,Healthy
36.0,75.0,15.0,11.0,Monsoon,Medium,None,Aphids
23.0,67.0,115.0,17.0,Summer,High,None,Stem Borer
35.0,55.0,31.0,7.0,Monsoon,Medium,None,Aphids
26.0,53.0,78.0,17.0,Summer,Low,None,Healthy
25.0,57.0,142.0,19.0,Summer,High,None,Stem Borer
28.0,77.0,16.0,5.0,Monsoon,Medium,None,Whitefly
33.0,74.0,70.0,8.0,Winter,Medium,None,Whitefly
36.0,92.0,33.0,14.0,Winter,Medium,None,Aphids
23.0,93.0,17.0,11.0,Winter,Low,None,Healthy
24.0,81.0,103.0,20.0,Winter,High,Powdery Mildew,Powdery Mildew
33.0,31.0,17.0,17.0,Summer,Medium,None,Aphids
22.0,85.0,125.0,9.0,Winter,High,Powdery Mildew,Powdery Mildew
28.0,87.0,52.0,20.0,Monsoon,Low,None,Healthy
34.0,56.0,36.0,19.0,Winter,Medium,None,Aphids
22.0,36.0,15.0,5.0,Monsoon,Low,None,Healthy
32.0,44.0,20.0,9.0,Winter,Low,None,Healthy
21.0,91.0,128.0,14.0,Summer,High,Powdery Mildew,Powdery Mildew
33.0,81.0,119.0,19.0,Winter,High,Powdery Mildew,Powdery Mildew
30.0,43.0,103.0,11.0,Monsoon,High,None,Stem Borer
36.0,54.0,72.0,14.0,Monsoon,Low,None,Healthy
20.0,78.0,144.0,6.0,Winter,High,None,Stem Borer
34.0,45.0,99.0,12.0,Winter,High,None,Stem Borer
21.0,70.0,9.0,8.0,Summer,Medium,None,Whitefly
24.0,45.0,38.0,16.0,Summer,Low,None,Healthy
21.0,82.0,93.0,7.0,Winter,High,Powdery Mildew,Powdery Mildew
33.0,81.0,56.0,17.0,Monsoon,Low,None,Healthy
20.0,39.0,5.0,7.0,Winter,Low,None,Healthy
36.0,41.0,107.0,15.0,Summer,High,None,Stem Borer
22.0,36.0,70.0,20.0,Summer,Low,None,Healthy
21.0,38.0,137.0,16.0,Summer,High,None,Stem Borer
35.0,32.0,150.0,19.0,Summer,High,None,Stem Borer
31.0,34.0,89.0,17.0,Monsoon,High,None,Stem Borer
22.0,37.0,44.0,13.0,Summer,Low,None,Healthy
30.0,82.0,79.0,10.0,Winter,Low,None,Healthy
32.0,63.0,107.0,12.0,Monsoon,High,None,Stem Borer
33.0,79.0,107.0,9.0,Summer,High,None,Stem Borer
30.0,79.0,141.0,9.0,Monsoon,High,None,Stem Borer
32.0,39.0,127.0,4.0,Summer,High,None,Stem Borer
36.0,51.0,56.0,20.0,Winter,Low,None,Healthy
23.0,57.0,67.0,11.0,Monsoon,Low,None,Healthy
25.0,90.0,16.0,11.0,Winter,Low,None,Healthy
36.0,41.0,130.0,14.0,Monsoon,High,None,Stem Borer
28.0,67.0,42.0,3.0,Summer,Medium,None,Whitefly
29.0,69.0,13.0,6.0,Winter,Medium,None,Whitefly
20.0,35.0,87.0,9.0,Summer,High,None,Stem Borer
22.0,68.0,142.0,20.0,Winter,High,None,Stem Borer
35.0,44.0,61.0,6.0,Monsoon,Low,None,Healthy
23.0,80.0,3.0,6.0,Summer,Low,None,Healthy
20.0,94.0,72.0,7.0,Winter,Low,None,Healthy
25.0,45.0,44.0,14.0,Monsoon,Low,None,Healthy
23.0,79.0,148.0,18.0,Winter,High,None,Stem Borer
34.0,32.0,91.0,14.0,Monsoon,High,None,Stem Borer
32.0,69.0,1.0,3.0,Monsoon,Medium,None,Whitefly
34.0,79.0,59.0,6.0,Monsoon,Medium,None,Whitefly
27.0,31.0,42.0,4.0,Summer,Low,None,Healthy
29.0,75.0,129.0,10.0,Monsoon,High,None,Stem Borer
32.0,32.0,102.0,13.0,Summer,High,None,Stem Borer
25.0,61.0,82.0,13.0,Winter,High,None,Stem Borer
27.0,31.0,23.0,18.0,Summer,Low,None,Healthy
24.0,30.0,71.0,8.0,Summer,Low,None,Healthy
21.0,82.0,127.0,9.0,Winter,High,Powdery Mildew,Powdery Mildew
35.0,94.0,118.0,6.0,Winter,High,Powdery Mildew,Powdery Mildew
26.0,74.0,76.0,6.0,Winter,Medium,None,Whitefly
23.0,45.0,113.0,13.0,Monsoon,High,None,Stem Borer
32.0,45.0,37.0,7.0,Winter,Low,None,Healthy
24.0,86.0,11.0,20.0,Summer,Low,None,Healthy
31.0,42.0,142.0,18.0,Monsoon,High,None,Stem Borer
33.0,81.0,135.0,4.0,Summer,High,Powdery Mildew,Powdery Mildew
28.0,68.0,18.0,8.0,Summer,Medium,None,Whitefly
22.0,61.0,102.0,7.0,Winter,High,None,Stem Borer
36.0,60.0,20.0,7.0,Summer,Medium,None,Aphids
29.0,64.0,144.0,15.0,Summer,High,None,Stem Borer
27.0,85.0,6.0,9.0,Winter,Low,None,Healthy
20.0,63.0,47.0,14.0,Summer,Medium,None,Whitefly
32.0,86.0,20.0,5.0,Winter,Low,None,Healthy
23.0,38.0,64.0,19.0,Winter,Low,None,Healthy
28.0,48.0,93.0,19.0,Winter,High,None,Stem Borer
30.0,86.0,91.0,18.0,Summer,High,Powdery Mildew,Powdery Mildew
30.0,66.0,81.0,16.0,Summer,High,None,Stem Borer
23.0,80.0,138.0,16.0,Summer,High,None,Stem Borer
24.0,81.0,145.0,16.0,Winter,High,Powdery Mildew,Powdery Mildew
26.0,32.0,124.0,5.0,Winter,High,None,Stem Borer
31.0,79.0,13.0,16.0,Monsoon,Medium,None,Whitefly
35.0,80.0,43.0,8.0,Winter,Low,None,Healthy
30.0,57.0,70.0,3.0,Monsoon,Low,None,Healthy
35.0,76.0,98.0,20.0,Winter,High,None,Stem Borer
23.0,74.0,116.0,20.0,Monsoon,High,None,Stem Borer
33.0,39.0,40.0,4.0,Winter,Low,None,Healthy
21.0,39.0,24.0,7.0,Monsoon,Low,None,Healthy
31.0,87.0,128.0,6.0,Winter,High,Powdery Mildew,Powdery Mildew
23.0,77.0,18.0,19.0,Monsoon,Medium,None,Whitefly
23.0,80.0,42.0,16.0,Monsoon,Low,None,Healthy
26.0,74.0,99.0,18.0,Summer,High,None,Stem Borer
29.0,61.0,5.0,4.0,Monsoon,Medium,None,Whitefly
36.0,64.0,138.0,5.0,Summer,High,None,Stem Borer
28.0,47.0,13.0,8.0,Winter,Low,None,Healthy
30.0,80.0,91.0,13.0,Monsoon,High,None,Stem Borer
29.0,38.0,52.0,16.0,Winter,Low,None,Healthy
29.0,70.0,106.0,8.0,Monsoon,High,None,Stem Borer
36.0,63.0,6.0,20.0,Summer,Medium,None,Aphids
27.0,52.0,130.0,19.0,Summer,High,None,Stem Borer
31.0,41.0,90.0,9.0,Monsoon,High,None,Stem Borer
20.0,58.0,134.0,14.0,Winter,High,None,Stem Borer
36.0,38.0,125.0,4.0,Monsoon,High,None,Stem Borer
29.0,95.0,61.0,3.0,Summer,Low,None,Healthy
23.0,80.0,98.0,9.0,Summer,High,None,Stem Borer
27.0,65.0,99.0,9.0,Summer,High,None,Stem Borer
34.0,95.0,123.0,4.0,Winter,High,Powdery Mildew,Powdery Mildew
23.0,44.0,125.0,4.0,Monsoon,High,None,Stem Borer
22.0,47.0,2.0,19.0,Summer,Low,None,Healthy
34.0,37.0,11.0,5.0,Monsoon,Medium,None,Aphids
27.0,72.0,53.0,12.0,Winter,Medium,None,Whitefly
22.0,31.0,54.0,20.0,Monsoon,Low,None,Healthy
26.0,73.0,32.0,8.0,Monsoon,Medium,None,Whitefly
32.0,57.0,54.0,16.0,Monsoon,Low,None,Healthy
35.0,85.0,35.0,14.0,Monsoon,Medium,None,Aphids
33.0,77.0,68.0,5.0,Summer,Medium,None,Whitefly
30.0,63.0,44.0,7.0,Monsoon,Medium,None,Whitefly
35.0,57.0,112.0,9.0,Winter,High,None,Stem Borer
33.0,77.0,47.0,15.0,Monsoon,Medium,None,Whitefly
34.0,46.0,91.0,20.0,Monsoon,High,None,Stem Borer
24.0,78.0,6.0,4.0,Winter,Medium,None,Whitefly
26.0,32.0,118.0,9.0,Summer,High,None,Stem Borer
23.0,59.0,130.0,6.0,Winter,High,None,Stem Borer
33.0,76.0,125.0,15.0,Winter,High,None,Stem Borer
33.0,94.0,60.0,16.0,Winter,Low,None,Healthy
29.0,87.0,29.0,3.0,Monsoon,Low,None,Healthy
34.0,83.0,150.0,15.0,Winter,High,Powdery Mildew,Powdery Mildew
31.0,51.0,108.0,10.0,Monsoon,High,None,Stem Borer
30.0,77.0,78.0,14.0,Monsoon,Medium,None,Whitefly
36.0,69.0,51.0,7.0,Monsoon,Medium,None,Whitefly
32.0,71.0,74.0,4.0,Summer,Medium,None,Whitefly
24.0,74.0,48.0,19.0,Monsoon,Medium,None,Whitefly
33.0,91.0,100.0,6.0,Summer,High,Powdery Mildew,Powdery Mildew
34.0,93.0,116.0,4.0,Winter,High,Powdery Mildew,Powdery Mildew
22.0,31.0,14.0,4.0,Summer,Low,None,Healthy
21.0,82.0,101.0,12.0,Summer,High,Powdery Mildew,Powdery Mildew
25.0,50.0,12.0,15.0,Winter,Low,None,Healthy
31.0,76.0,109.0,4.0,Winter,High,None,Stem Borer
26.0,78.0,96.0,4.0,Summer,High,None,Stem Borer
21.0,81.0,30.0,8.0,Winter,Low,None,Healthy
28.0,62.0,99.0,13.0,Summer,High,None,Stem Borer
33.0,65.0,25.0,5.0,Monsoon,Medium,None,Aphids
20.0,95.0,25.0,12.0,Monsoon,Low,None,Healthy
31.0,84.0,119.0,15.0,Monsoon,High,Powdery Mildew,Powdery Mildew
31.0,48.0,61.0,5.0,Monsoon,Low,None,Healthy
23.0,47.0,135.0,20.0,Winter,High,None,Stem Borer
24.0,40.0,110.0,4.0,Summer,High,None,Stem Borer
34.0,39.0,70.0,20.0,Monsoon,Low,None,Healthy
25.0,69.0,106.0,18.0,Summer,High,None,Stem Borer
34.0,55.0,93.0,19.0,Summer,High,None,Stem Borer
25.0,54.0,74.0,20.0,Winter,Low,None,Healthy
23.0,88.0,76.0,5.0,Winter,Low,None,Healthy
36.0,78.0,84.0,19.0,Monsoon,High,None,Stem Borer
29.0,41.0,109.0,3.0,Summer,High,None,Stem Borer
32.0,31.0,146.0,3.0,Summer,High,None,Stem Borer
29.0,92.0,131.0,10.0,Winter,High,Powdery Mildew,Powdery Mildew
34.0,61.0,93.0,12.0,Monsoon,High,None,Stem Borer
28.0,90.0,52.0,8.0,Winter,Low,None,Healthy
34.0,36.0,140.0,15.0,Monsoon,High,None,Stem Borer
24.0,95.0,73.0,18.0,Summer,Low,None,Healthy
31.0,51.0,124.0,7.0,Monsoon,High,None,Stem Borer
34.0,52.0,93.0,19.0,Summer,High,None,Stem Borer
30.0,61.0,63.0,16.0,Monsoon,Medium,None,Whitefly
20.0,55.0,31.0,4.0,Summer,Low,None,Healthy
21.0,46.0,106.0,3.0,Monsoon,High,None,Stem Borer
21.0,49.0,93.0,19.0,Monsoon,High,None,Stem Borer
29.0,70.0,40.0,3.0,Monsoon,Medium,None,Whitefly
33.0,60.0,63.0,17.0,Winter,Low,None,Healthy
34.0,64.0,57.0,11.0,Summer,Medium,None,Whitefly
30.0,93.0,7.0,6.0,Summer,Low,None,Healthy
29.0,41.0,146.0,17.0,Summer,High,None,Stem Borer
31.0,87.0,12.0,5.0,Winter,Low,None,Healthy
33.0,48.0,52.0,9.0,Winter,Low,None,Healthy
23.0,31.0,20.0,4.0,Winter,Low,None,Healthy
33.0,39.0,9.0,8.0,Winter,Medium,None,Aphids
22.0,32.0,120.0,13.0,Winter,High,None,Stem Borer
35.0,44.0,118.0,6.0,Monsoon,High,None,Stem Borer
26.0,36.0,34.0,9.0,Summer,Low,None,Healthy
27.0,89.0,108.0,3.0,Monsoon,High,Powdery Mildew,Powdery Mildew
30.0,65.0,114.0,8.0,Monsoon,High,None,Stem Borer
28.0,76.0,130.0,12.0,Summer,High,None,Stem Borer
35.0,33.0,80.0,8.0,Winter,Low,None,Healthy
30.0,59.0,114.0,10.0,Winter,High,None,Stem Borer
31.0,95.0,112.0,9.0,Winter,High,Powdery Mildew,Powdery Mildew
30.0,89.0,144.0,3.0,Monsoon,High,Powdery Mildew,Powdery Mildew
20.0,36.0,19.0,20.0,Monsoon,Low,None,Healthy
32.0,74.0,129.0,9.0,Monsoon,High,None,Stem Borer
27.0,76.0,63.0,5.0,Winter,Medium,None,Whitefly
29.0,89.0,4.0,20.0,Winter,Low,None,Healthy
26.0,75.0,142.0,3.0,Summer,High,None,Stem Borer
27.0,45.0,44.0,18.0,Monsoon,Low,None,Healthy
28.0,58.0,68.0,3.0,Summer,Low,None,Healthy
31.0,30.0,22.0,16.0,Monsoon,Low,None,Healthy
33.0,42.0,58.0,18.0,Summer,Low,None,Healthy
33.0,80.0,20.0,8.0,Summer,Medium,None,Aphids
20.0,38.0,83.0,9.0,Summer,High,None,Stem Borer
36.0,44.0,132.0,20.0,Monsoon,High,None,Stem Borer
22.0,90.0,78.0,8.0,Summer,Low,None,Healthy
22.0,66.0,142.0,15.0,Winter,High,None,Stem Borer
27.0,50.0,83.0,3.0,Monsoon,High,None,Stem Borer
29.0,34.0,47.0,18.0,Winter,Low,None,Healthy
28.0,39.0,24.0,8.0,Summer,Low,None,Healthy
22.0,50.0,96.0,18.0,Winter,High,None,Stem Borer
22.0,42.0,120.0,8.0,Monsoon,High,None,Stem Borer
34.0,40.0,137.0,10.0,Monsoon,High,None,Stem Borer
21.0,30.0,8.0,15.0,Winter,Low,None,Healthy
33.0,57.0,72.0,8.0,Summer,Low,None,Healthy
29.0,62.0,139.0,5.0,Monsoon,High,None,Stem Borer
31.0,31.0,134.0,4.0,Summer,High,None,Stem Borer
26.0,93.0,77.0,17.0,Winter,Low,None,Healthy
31.0,67.0,84.0,19.0,Summer,High,None,Stem Borer
21.0,71.0,47.0,6.0,Summer,Medium,None,Whitefly
34.0,31.0,109.0,13.0,Winter,High,None,Stem Borer
25.0,61.0,66.0,14.0,Monsoon,Medium,None,Whitefly
25.0,76.0,118.0,9.0,Summer,High,None,Stem Borer
34.0,49.0,66.0,19.0,Summer,Low,None,Healthy
33.0,38.0,71.0,10.0,Summer,Low,None,Healthy
31.0,69.0,122.0,11.0,Summer,High,None,Stem Borer
22.0,37.0,104.0,12.0,Winter,High,None,Stem Borer
29.0,73.0,118.0,20.0,Summer,High,None,Stem Borer
23.0,60.0,130.0,5.0,Monsoon,High,None,Stem Borer
23.0,57.0,43.0,10.0,Winter,Low,None,Healthy
21.0,43.0,63.0,4.0,Monsoon,Low,None,Healthy
33.0,44.0,44.0,12.0,Winter,Low,None,Healthy
32.0,53.0,71.0,19.0,Winter,Low,None,Healthy
36.0,67.0,103.0,9.0,Winter,High,None,Stem Borer
29.0,43.0,78.0,6.0,Winter,Low,None,Healthy
20.0,42.0,120.0,6.0,Summer,High,None,Stem Borer
29.0,45.0,90.0,3.0,Monsoon,High,None,Stem Borer
24.0,95.0,150.0,4.0,Summer,High,Powdery Mildew,Powdery Mildew
29.0,58.0,20.0,16.0,Monsoon,Low,None,Healthy
24.0,88.0,64.0,11.0,Winter,Low,None,Healthy
28.0,31.0,5.0,7.0,Summer,Low,None,Healthy
27.0,88.0,38.0,10.0,Summer,Low,None,Healthy
35.0,87.0,0.0,9.0,Summer,Medium,None,Aphids
24.0,88.0,1.0,14.0,Winter,Low,None,Healthy
29.0,91.0,45.0,19.0,Summer,Low,None,Healthy
34.0,84.0,142.0,13.0,Summer,High,Powdery Mildew,Powdery Mildew
35.0,33.0,47.0,9.0,Monsoon,Low,None,Healthy
36.0,73.0,15.0,4.0,Summer,Medium,None,Aphids
22.0,50.0,27.0,15.0,Summer,Low,None,Healthy
28.0,73.0,110.0,10.0,Monsoon,High,None,Stem Borer
21.0,63.0,109.0,18.0,Winter,High,None,Stem Borer
34.0,46.0,36.0,7.0,Winter,Medium,None,Aphids
27.0,48.0,101.0,20.0,Winter,High,None,Stem Borer
33.0,88.0,134.0,3.0,Summer,High,Powdery Mildew,Powdery Mildew
23.0,45.0,36.0,10.0,Summer,Low,None,Healthy
22.0,49.0,36.0,12.0,Winter,Low,None,Healthy
31.0,91.0,7.0,18.0,Winter,Low,None,Healthy
30.0,80.0,55.0,18.0,Winter,Low,None,Healthy
31.0,30.0,108.0,5.0,Winter,High,None,Stem Borer
35.0,75.0,129.0,17.0,Winter,High,None,Stem Borer
21.0,94.0,19.0,13.0,Winter,Low,None,Healthy
34.0,52.0,84.0,3.0,Summer,High,None,Stem Borer
26.0,58.0,8.0,6.0,Winter,Low,None,Healthy
28.0,87.0,102.0,11.0,Summer,High,Powdery Mildew,Powdery Mildew
21.0,95.0,48.0,12.0,Summer,Low,None,Healthy
31.0,65.0,60.0,4.0,Monsoon,Medium,None,Whitefly
33.0,93.0,52.0,13.0,Monsoon,Low,None,Healthy
23.0,56.0,53.0,7.0,Winter,Low,None,Healthy
28.0,43.0,10.0,12.0,Winter,Low,None,Healthy
31.0,76.0,36.0,20.0,Monsoon,Medium,None,Whitefly
32.0,92.0,83.0,17.0,Winter,High,None,Stem Borer
36.0,51.0,13.0,14.0,Summer,Medium,None,Aphids
32.0,62.0,116.0,15.0,Monsoon,High,None,Stem Borer
25.0,68.0,49.0,8.0,Summer,Medium,None,Whitefly
35.0,49.0,95.0,5.0,Summer,High,None,Stem Borer
20.0,79.0,15.0,10.0,Monsoon,Medium,None,Whitefly
27.0,30.0,34.0,3.0,Summer,Low,None,Healthy
32.0,33.0,91.0,18.0,Summer,High,None,Stem Borer
21.0,78.0,1.0,10.0,Winter,Medium,None,Whitefly
35.0,75.0,141.0,11.0,Monsoon,High,None,Stem Borer
22.0,58.0,113.0,6.0,Winter,High,None,Stem Borer
21.0,69.0,39.0,5.0,Winter,Medium,None,Whitefly
34.0,51.0,87.0,17.0,Summer,High,None,Stem Borer
32.0,45.0,127.0,17.0,Winter,High,None,Stem Borer
32.0,58.0,8.0,16.0,Summer,Low,None,Healthy
26.0,32.0,136.0,12.0,Monsoon,High,None,Stem Borer
33.0,87.0,71.0,14.0,Summer,Low,None,Healthy
34.0,42.0,34.0,15.0,Monsoon,Medium,None,Aphids
23.0,62.0,15.0,18.0,Winter,Medium,None,Whitefly
24.0,91.0,141.0,3.0,Monsoon,High,Powdery Mildew,Powdery Mildew
20.0,88.0,66.0,19.0,Monsoon,Low,None,Healthy
27.0,87.0,32.0,7.0,Winter,Low,None,Healthy
29.0,35.0,84.0,17.0,Summer,High,None,Stem Borer
31.0,66.0,37.0,9.0,Summer,Medium,None,Whitefly
24.0,38.0,20.0,5.0,Winter,Low,None,Healthy
25.0,47.0,54.0,17.0,Monsoon,Low,None,Healthy
35.0,42.0,39.0,5.0,Winter,Medium,None,Aphids
23.0,79.0,149.0,3.0,Winter,High,None,Stem Borer
34.0,45.0,89.0,12.0,Summer,High,None,Stem Borer
30.0,91.0,86.0,19.0,Monsoon,High,None,Stem Borer
23.0,78.0,74.0,12.0,Winter,Medium,None,Whitefly
33.0,94.0,30.0,9.0,Monsoon,Medium,None,Aphids
22.0,38.0,97.0,13.0,Summer,High,None,Stem Borer
25.0,77.0,46.0,3.0,Summer,Medium,None,Whitefly
23.0,63.0,118.0,15.0,Winter,High,None,Stem Borer
20.0,87.0,75.0,16.0,Winter,Low,None,Healthy
33.0,39.0,133.0,7.0,Summer,High,None,Stem Borer
34.0,67.0,136.0,7.0,Winter,High,None,Stem Borer
27.0,84.0,127.0,17.0,Winter,High,Powdery Mildew,Powdery Mildew
27.0,86.0,126.0,20.0,Monsoon,High,Powdery Mildew,Powdery Mildew
33.0,57.0,140.0,18.0,Summer,High,None,Stem Borer
24.0,44.0,29.0,10.0,Winter,Low,None,Healthy
23.0,44.0,148.0,14.0,Winter,High,None,Stem Borer
20.0,65.0,27.0,18.0,Monsoon,Medium,None,Whitefly
30.0,31.0,136.0,3.0,Winter,High,None,Stem Borer
28.0,56.0,44.0,16.0,Summer,Low,None,Healthy
35.0,70.0,13.0,10.0,Monsoon,Medium,None,Aphids
27.0,72.0,83.0,10.0,Summer,High,None,Stem Borer
23.0,65.0,54.0,20.0,Summer,Medium,None,Whitefly
27.0,68.0,31.0,10.0,Summer,Medium,None,Whitefly
23.0,55.0,110.0,9.0,Monsoon,High,None,Stem Borer
35.0,64.0,144.0,19.0,Monsoon,High,None,Stem Borer
24.0,46.0,65.0,8.0,Monsoon,Low,None,Healthy
30.0,81.0,62.0,13.0,Summer,Low,None,Healthy
34.0,75.0,123.0,11.0,Winter,High,None,Stem Borer
22.0,58.0,35.0,20.0,Winter,Low,None,Healthy
34.0,85.0,9.0,17.0,Winter,Medium,None,Aphids
32.0,33.0,12.0,8.0,Monsoon,Low,None,Healthy
34.0,83.0,149.0,18.0,Monsoon,High,Powdery Mildew,Powdery Mildew
31.0,54.0,44.0,10.0,Summer,Low,None,Healthy
34.0,45.0,132.0,6.0,Monsoon,High,None,Stem Borer
22.0,66.0,132.0,4.0,Monsoon,High,None,Stem Borer
33.0,68.0,33.0,9.0,Summer,Medium,None,Aphids
36.0,72.0,40.0,8.0,Winter,Medium,None,Whitefly
21.0,94.0,20.0,18.0,Winter,Low,None,Healthy
27.0,41.0,60.0,11.0,Monsoon,Low,None,Healthy
33.0,68.0,100.0,7.0,Winter,High,None,Stem Borer
27.0,70.0,134.0,8.0,Monsoon,High,None,Stem Borer
27.0,80.0,14.0,15.0,Monsoon,Low,None,Healthy
21.0,84.0,20.0,13.0,Summer,Low,None,Healthy
26.0,73.0,27.0,7.0,Winter,Medium,None,Whitefly
20.0,32.0,5.0,19.0,Winter,Low,None,Healthy
30.0,36.0,49.0,15.0,Winter,Low,None,Healthy
20.0,60.0,14.0,7.0,Winter,Low,None,Healthy
29.0,81.0,125.0,8.0,Summer,High,Powdery Mildew,Powdery Mildew
31.0,52.0,62.0,12.0,Winter,Low,None,Healthy
29.0,42.0,88.0,3.0,Summer,High,None,Stem Borer
21.0,78.0,51.0,17.0,Summer,Medium,None,Whitefly
26.0,72.0,59.0,4.0,Winter,Medium,None,Whitefly
30.0,47.0,56.0,5.0,Winter,Low,None,Healthy
28.0,72.0,116.0,9.0,Winter,High,None,Stem Borer
30.0,78.0,41.0,3.0,Winter,Medium,None,Whitefly
29.0,77.0,13.0,14.0,Monsoon,Medium,None,Whitefly
36.0,93.0,28.0,15.0,Winter,Medium,None,Aphids
29.0,95.0,150.0,19.0,Winter,High,Powdery Mildew,Powdery Mildew
33.0,52.0,27.0,5.0,Monsoon,Medium,None,Aphids
22.0,51.0,91.0,17.0,Monsoon,High,None,Stem Borer
21.0,71.0,42.0,12.0,Winter,Medium,None,Whitefly
35.0,90.0,55.0,7.0,Winter,Low,None,Healthy
23.0,41.0,23.0,3.0,Winter,Low,None,Healthy
21.0,95.0,46.0,10.0,Winter,Low,None,Healthy
20.0,86.0,134.0,7.0,Monsoon,High,Powdery Mildew,Powdery Mildew
22.0,68.0,85.0,20.0,Winter,High,None,Stem Borer
31.0,48.0,93.0,20.0,Monsoon,High,None,Stem Borer
29.0,72.0,54.0,7.0,Monsoon,Medium,None,Whitefly
20.0,57.0,29.0,4.0,Monsoon,Low,None,Healthy
28.0,32.0,32.0,16.0,Monsoon,Low,None,Healthy
35.0,93.0,84.0,16.0,Winter,High,None,Stem Borer
26.0,67.0,88.0,19.0,Summer,High,None,Stem Borer
23.0,79.0,112.0,4.0,Winter,High,None,Stem Borer
23.0,45.0,16.0,12.0,Summer,Low,None,Healthy
31.0,87.0,45.0,16.0,Monsoon,Low,None,Healthy
34.0,78.0,79.0,3.0,Summer,Medium,None,Whitefly
33.0,65.0,132.0,12.0,Monsoon,High,None,Stem Borer
30.0,60.0,62.0,14.0,Monsoon,Low,None,Healthy
21.0,32.0,102.0,13.0,Summer,High,None,Stem Borer
30.0,61.0,25.0,18.0,Monsoon,Medium,None,Whitefly
25.0,55.0,132.0,17.0,Summer,High,None,Stem Borer
20.0,61.0,79.0,4.0,Summer,Medium,None,Whitefly
28.0,82.0,11.0,3.0,Monsoon,Low,None,Healthy
26.0,49.0,7.0,11.0,Winter,Low,None,Healthy
23.0,55.0,148.0,10.0,Monsoon,High,None,Stem Borer
23.0,67.0,109.0,11.0,Winter,High,None,Stem Borer
24.0,51.0,124.0,15.0,Winter,High,None,Stem Borer
27.0,91.0,150.0,3.0,Monsoon,High,Powdery Mildew,Powdery Mildew
30.0,44.0,128.0,5.0,Monsoon,High,None,Stem Borer
23.0,75.0,135.0,12.0,Monsoon,High,None,Stem Borer
36.0,57.0,9.0,11.0,Winter,Medium,None,Aphids
24.0,65.0,124.0,5.0,Winter,High,None,Stem Borer
27.0,51.0,44.0,12.0,Winter,Low,None,Healthy
33.0,91.0,30.0,16.0,Winter,Medium,None,Aphids
28.0,59.0,57.0,12.0,Winter,Low,None,Healthy
25.0,75.0,85.0,16.0,Winter,High,None,Stem Borer
35.0,37.0,99.0,13.0,Monsoon,High,None,Stem Borer
29.0,73.0,114.0,5.0,Monsoon,High,None,Stem Borer
30.0,31.0,0.0,15.0,Monsoon,Low,None,Healthy
23.0,48.0,128.0,12.0,Summer,High,None,Stem Borer
31.0,55.0,94.0,16.0,Winter,High,None,Stem Borer
